job_id,job_title,company,location,stadt_normalisiert,bfs_region,category,lohnkategorie,wirtschaftszweig_bfs,seniority,contract_type,salary_range,gehalt_monat_chf,gehalt_jahr_chf,bfs_medianlohn_chf,lohn_diskrepanz_chf,lohn_diskrepanz_pct,skills_liste,skills_anzahl,date_posted,job_url
fd8cd67a-94f9-42ff-b69a-2dec7668394b,Chef-fe de groupe PC RFM - conventionnés,Caisse cantonale vaudoise de Compensation AVS,Vevey,Vevey,Andere,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 70584 - 102403,7208.0,93704.0,8762.0,-1554.0,-17.7,,0,2026-04-21T01:59:56+02:00,https://www.jobs.ch/de/stellenangebote/detail/fd8cd67a-94f9-42ff-b69a-2dec7668394b/
3f1c051a-1a6b-44aa-97ad-fec47556649b,Gestionnaire en Assurance Maladie Trilingue 100% - FR/ALL/ANG,Qualibroker – Swiss Risk Care SA,Genève,Genf,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 60000 - 100000 (jobs.ch estimate),6667.0,86671.0,6602.0,65.0,1.0,Excel,1,2026-04-21T01:59:56+02:00,https://www.jobs.ch/de/stellenangebote/detail/3f1c051a-1a6b-44aa-97ad-fec47556649b/
6ef3e3b8-4704-45ad-9047-0028b774670e,Gestionnaire en Assurance Maladie 100%,Qualibroker – Swiss Risk Care SA,Genève,Genf,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 60000 - 100000 (jobs.ch estimate),6667.0,86671.0,6602.0,65.0,1.0,,0,2026-04-21T01:59:56+02:00,https://www.jobs.ch/de/stellenangebote/detail/6ef3e3b8-4704-45ad-9047-0028b774670e/
c959995b-1576-4c50-ba61-8b37b7d88900,Expert-e en prévention éléments naturels (EN) 80%-100%,ECA - Etablissement Cantonal d'assurance,Lausanne,Lausanne,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Senior,On-site,CHF 60000 - 100000 (jobs.ch estimate),6667.0,86671.0,6602.0,65.0,1.0,,0,2026-04-21T01:59:56+02:00,https://www.jobs.ch/de/stellenangebote/detail/c959995b-1576-4c50-ba61-8b37b7d88900/
4f7a7965-671f-49af-9f19-981180ec482a,Professional BI Developer / Power BI Developer 80 - 100 % (w/m/d),Hamilton Medical AG,Bonaduz,Bonaduz,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 95800 - 135800 (jobs.ch estimate),9650.0,125450.0,6875.0,2775.0,40.4,Python | SQL | R | Power BI | Azure | Deutsch,6,2026-04-17T11:03:22+02:00,https://www.jobs.ch/de/stellenangebote/detail/4f7a7965-671f-49af-9f19-981180ec482a/
024df802-e06e-4ae5-9b67-1ef9e3f61010,Regulatory Affairs Manager 80-100%,CURADEN AG,Kriens,Luzern,Zentralschweiz,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 90000 - 130000 (jobs.ch estimate),9167.0,119171.0,8572.0,595.0,6.9,R | Projektmanagement | SAP | Deutsch | Englisch | Italienisch | Compliance,7,2026-04-17T11:04:03+02:00,https://www.jobs.ch/de/stellenangebote/detail/024df802-e06e-4ae5-9b67-1ef9e3f61010/
9d487639-5f67-4f62-840f-17199a2ebfcb,OPÉRATEUR-TRICE D’ASSEMBLAGE,Bien-Air Dental SA,Bienne 6,Biel,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 41775 - 81775 (jobs.ch estimate),5148.0,66924.0,6282.0,-1134.0,-18.1,,0,2026-04-18T02:00:04+02:00,https://www.jobs.ch/de/stellenangebote/detail/9d487639-5f67-4f62-840f-17199a2ebfcb/
2fdd8687-98de-4fb0-a1fb-48ee798a6c49,Assistants en Soins et Santé Communautaire PSY en milieu Hospitalier H/F,Manpower SA,1003,Lausanne,Genferseeregion,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 46800 - 69659 (jobs.ch estimate),4852.0,63076.0,7277.0,-2425.0,-33.3,,0,2026-04-19T18:02:47+02:00,https://www.jobs.ch/de/stellenangebote/detail/2fdd8687-98de-4fb0-a1fb-48ee798a6c49/
2b8fd826-980d-4dc3-a23b-7bbeb7c39161,Team Leader ICT Systems and Infrastructure 80 - 100 % (w/m/d),Hamilton Bonaduz AG,Bonaduz,Bonaduz,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,Hybrid,CHF 83506 - 123506 (jobs.ch estimate),8626.0,112138.0,6875.0,1751.0,25.5,Azure | Compliance,2,2026-04-20T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/2b8fd826-980d-4dc3-a23b-7bbeb7c39161/
402ac050-ef33-4ddc-8d2b-31751e3edb7c,Assistant(e) en soins et santé communautaire (H/F),Manpower SA,Lausanne,Lausanne,Genferseeregion,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 41000 - 79300 (jobs.ch estimate),5012.0,65156.0,7277.0,-2265.0,-31.1,,0,2026-04-20T07:02:49+02:00,https://www.jobs.ch/de/stellenangebote/detail/402ac050-ef33-4ddc-8d2b-31751e3edb7c/
a6a9c847-3e4e-4d29-935c-1d91ced1f8db,Area Sales Manager im HNO-Bereich (w/m),Stettler Consulting AG,Deutschschweiz,Deutschschweiz,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 93980 - 133980 (jobs.ch estimate),9498.0,123474.0,6875.0,2623.0,38.2,Deutsch,1,2026-04-20T09:03:24+02:00,https://www.jobs.ch/de/stellenangebote/detail/a6a9c847-3e4e-4d29-935c-1d91ced1f8db/
55207d45-bb6b-46c0-bf52-86f64236fa5b,Produkt-und Anwendungsberater (w/m),Stettler Consulting AG,Meilen ZH,Meilen ZH,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 67245 - 107245 (jobs.ch estimate),7270.0,94510.0,6875.0,395.0,5.7,Deutsch | Französisch,2,2026-04-20T09:03:24+02:00,https://www.jobs.ch/de/stellenangebote/detail/55207d45-bb6b-46c0-bf52-86f64236fa5b/
8c01f124-9d79-4e70-9d31-1a071da6dc49,Kundenberater (w/m/d) Versicherung Region Sursee Vollzeit/Teilzeit,Helvetia Schweizerische Versicherungsgesellschaft AG,Sursee,Sursee,Andere,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 64153 - 104153 (jobs.ch estimate),7013.0,91169.0,8762.0,-1749.0,-20.0,,0,2026-04-20T03:04:18+02:00,https://www.jobs.ch/de/stellenangebote/detail/8c01f124-9d79-4e70-9d31-1a071da6dc49/
d4c0402d-8216-4b41-a807-3abbea2955a8,ICT System Specialist Industrialisation,mylife Diabetes Care AG,Burgdorf,Bern,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,Hybrid,CHF 83000 - 122000 (jobs.ch estimate),8542.0,111046.0,6282.0,2260.0,36.0,Python | Azure | Compliance | GMP,4,2026-04-14T16:33:47+02:00,https://www.jobs.ch/de/stellenangebote/detail/d4c0402d-8216-4b41-a807-3abbea2955a8/
0203e42f-985e-4a07-a81d-50eb5e3eb982,Technical Consultant Digital Health Solutions (m/w/d) DACH-Region,Getinge Schweiz AG,Rheinfelden,Rheinfelden,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 83045 - 123045 (jobs.ch estimate),8587.0,111631.0,6875.0,1712.0,24.9,Deutsch | Englisch | Französisch,3,2026-04-14T17:03:33+02:00,https://www.jobs.ch/de/stellenangebote/detail/0203e42f-985e-4a07-a81d-50eb5e3eb982/
c8139f2a-9228-4498-87b5-e278ffa7bb1a,Leiter/in Medizintechnik (m/w/d) 80-100%,jobboxx ag,Zürich,Zuerich,Zürich,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 80000 - 120000 (jobs.ch estimate),8333.0,108329.0,7373.0,960.0,13.0,Go | Projektmanagement,2,2026-04-15T09:27:02+02:00,https://www.jobs.ch/de/stellenangebote/detail/c8139f2a-9228-4498-87b5-e278ffa7bb1a/
e6bc9df0-2725-4f2a-b1f8-ea98fea86445,Mitarbeiter/in Innendienst 80-100%,MCM SCHAUBLIN AG,Solothurn,Solothurn,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 54510 - 89882 (jobs.ch estimate),6016.0,78208.0,6282.0,-266.0,-4.2,R | Salesforce | Deutsch | Englisch | Französisch,5,2026-04-15T17:33:05+02:00,https://www.jobs.ch/de/stellenangebote/detail/e6bc9df0-2725-4f2a-b1f8-ea98fea86445/
9ffb8c22-80db-4b54-b4f6-cef134344656,Logistiker *,Haag-Streit AG,Köniz,Köniz,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 42416 - 82416 (jobs.ch estimate),5201.0,67613.0,6875.0,-1674.0,-24.3,,0,2026-04-16T10:03:55+02:00,https://www.jobs.ch/de/stellenangebote/detail/9ffb8c22-80db-4b54-b4f6-cef134344656/
64960cb1-7426-4d73-8e00-8bdf095296a9,Kieferorthopädin / Kieferorthopäde Teamleitung,Personaldienste der Stadt St.Gallen,St. Gallen,St. Gallen,Ostschweiz,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 160000 - 200000 (jobs.ch estimate),15000.0,195000.0,6551.0,8449.0,129.0,,0,2026-04-16T10:34:17+02:00,https://www.jobs.ch/de/stellenangebote/detail/64960cb1-7426-4d73-8e00-8bdf095296a9/
157c44e7-5db8-4e54-a72f-b5d8c72061a0,Agent de Stérilisation - 50% à 80%,OK JOB Médical,Genève,Genf,Genferseeregion,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 43700 - 83700 (jobs.ch estimate),5308.0,69004.0,7277.0,-1969.0,-27.1,,0,2026-04-17T09:04:11+02:00,https://www.jobs.ch/de/stellenangebote/detail/157c44e7-5db8-4e54-a72f-b5d8c72061a0/
3f55e946-0a7c-470b-aea5-6b68d7b6203f,Global Junior Product Manager Phlebology,SIGVARIS Management AG,St. Gallen,St. Gallen,Ostschweiz,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 84000 - 124000 (jobs.ch estimate),8667.0,112671.0,6551.0,2116.0,32.3,R,1,2026-04-02T13:33:47+02:00,https://www.jobs.ch/de/stellenangebote/detail/3f55e946-0a7c-470b-aea5-6b68d7b6203f/
d556eed3-7d61-4e88-a8ab-610cfd41e656,Experte (w/m/d) Vorsorge und Vermögen Region St. Gallen-Thurgau,Helvetia Schweizerische Versicherungsgesellschaft AG,St. Gallen,St. Gallen,Ostschweiz,Versicherungen,Hochlohn,Versicherungen,Senior,On-site,CHF 73000 - 113000 (jobs.ch estimate),7750.0,100750.0,7633.0,117.0,1.5,R | Controlling,2,2026-04-20T03:04:56+02:00,https://www.jobs.ch/de/stellenangebote/detail/d556eed3-7d61-4e88-a8ab-610cfd41e656/
730e8ec7-4b2f-43ac-bea9-887e5f463b81,Kundenberater/in Allbranchenversicherung Generalagentur Bern,Visana Services AG,Bern,Bern,Espace Mittelland,Versicherungen,Hochlohn,Versicherungen,Mid,Hybrid,CHF 64068 - 104068 (jobs.ch estimate),7006.0,91078.0,9077.0,-2071.0,-22.8,,0,2026-04-20T03:05:28+02:00,https://www.jobs.ch/de/stellenangebote/detail/730e8ec7-4b2f-43ac-bea9-887e5f463b81/
244fb27a-1de7-484c-8f2c-b46403860496,Graduate Programm – AI im Finance-Bereich (w/m/d),Swiss Life AG,Zürich,Zuerich,Zürich,Versicherungen,Hochlohn,Versicherungen,Junior,On-site,CHF 90000 - 130000 (jobs.ch estimate),9167.0,119171.0,9438.0,-271.0,-2.9,Deutsch | Englisch,2,2026-04-20T05:02:49+02:00,https://www.jobs.ch/de/stellenangebote/detail/244fb27a-1de7-484c-8f2c-b46403860496/
f0e8456b-3376-4da7-9210-ffb388370bdd,Graduate Programm – Risk & Data im Finance-Bereich (w/m/d),Swiss Life AG,Zürich,Zuerich,Zürich,Versicherungen,Hochlohn,Versicherungen,Junior,On-site,CHF 118000 - 158000 (jobs.ch estimate),11500.0,149500.0,9438.0,2062.0,21.8,Deutsch | Englisch,2,2026-04-20T05:02:49+02:00,https://www.jobs.ch/de/stellenangebote/detail/f0e8456b-3376-4da7-9210-ffb388370bdd/
4cae86f4-c757-446b-a8c3-b18e8e0e60b7,Kundenberater (w/m/d) Versicherung Region Uster Teilzeit/Vollzeit,Helvetia Schweizerische Versicherungsgesellschaft AG,Uster,Zuerich,Zürich,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 64068 - 104068 (jobs.ch estimate),7006.0,91078.0,9438.0,-2432.0,-25.8,,0,2026-04-20T07:57:06+02:00,https://www.jobs.ch/de/stellenangebote/detail/4cae86f4-c757-446b-a8c3-b18e8e0e60b7/
7cc999b7-3fee-4fde-92a0-10ee8b5a19b4,Senior Specialist OpRisk & Internal Control (all genders),AXA,Winterthur,Winterthur,Zürich,Versicherungen,Hochlohn,Versicherungen,Senior,On-site,CHF 112000 - 152000 (jobs.ch estimate),11000.0,143000.0,9438.0,1562.0,16.6,Deutsch | Risk Management,2,2026-04-02T05:02:45+02:00,https://www.jobs.ch/de/stellenangebote/detail/7cc999b7-3fee-4fde-92a0-10ee8b5a19b4/
a7194a64-5c0c-4635-a9c8-0d0883f36c6b,Credit Analyst TCI (all genders),AXA,München,München,Andere,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 80000 - 120000 (jobs.ch estimate),8333.0,108329.0,8762.0,-429.0,-4.9,,0,2026-04-02T05:02:45+02:00,https://www.jobs.ch/de/stellenangebote/detail/a7194a64-5c0c-4635-a9c8-0d0883f36c6b/
1103e8e3-8d3b-4f52-a990-7301a18d1343,Berufsbildner/-in / Praxisbildner/-in Polymechanik EFZ,Ypsomed AG,Solothurn,Solothurn,Espace Mittelland,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Mid,On-site,CHF 60600 - 100600 (jobs.ch estimate),6717.0,87321.0,6282.0,435.0,6.9,,0,2026-04-09T20:01:35+02:00,https://www.jobs.ch/de/stellenangebote/detail/1103e8e3-8d3b-4f52-a990-7301a18d1343/
9616137a-603c-4c50-a1d4-ecb23b3bb1ea,Gestionnaire LPP 80%-100%,CPF SA - Conseil Placement Formation,1003 Lausanne,Lausanne,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 6000,6000.0,78000.0,6602.0,-602.0,-9.1,,0,2026-04-20T01:58:20+02:00,https://www.jobs.ch/de/stellenangebote/detail/9616137a-603c-4c50-a1d4-ecb23b3bb1ea/
4e8f2375-ee1b-48aa-933e-0928aa0cd32e,Teamleader Rentes LPP (80-100%),HOTELA Caisse de Compensation AVS,Montreux,Montreux,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Lead/Manager,On-site,CHF 70000 - 88050 (jobs.ch estimate),6585.0,85605.0,6602.0,-17.0,-0.3,Excel,1,2026-04-20T01:58:20+02:00,https://www.jobs.ch/de/stellenangebote/detail/4e8f2375-ee1b-48aa-933e-0928aa0cd32e/
e86ce370-7dec-4682-8a7b-3ce82eaa3e46,Gestionnaire des prestations AVS-AI (80-100%) à Montreux ou à Berne/ Sachbearbeiter/in für AHV/IV Leistungen (80-100%) in Montreux oder in Bern,HOTELA Caisse de Compensation AVS,Montreux,Montreux,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 62400 - 83200 (jobs.ch estimate),6067.0,78871.0,6602.0,-535.0,-8.1,,0,2026-04-20T01:58:20+02:00,https://www.jobs.ch/de/stellenangebote/detail/e86ce370-7dec-4682-8a7b-3ce82eaa3e46/
f7e66963-7879-47cb-8e47-160dba72245a,Gestionnaire en assurances,CPF SA - Conseil Placement Formation,1202 Genève,Genf,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 6400,6400.0,83200.0,6602.0,-202.0,-3.1,,0,2026-04-20T01:58:20+02:00,https://www.jobs.ch/de/stellenangebote/detail/f7e66963-7879-47cb-8e47-160dba72245a/
fb1516aa-4d6e-4f60-9b9b-ffed5fea10e2,Sachbearbeiter:in Kundencenter (90 - 100%),Gebäudeversicherung Bern – GVB Gruppe,Ittigen,Bern,Espace Mittelland,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 47600 - 87600 (jobs.ch estimate),5633.0,73229.0,9077.0,-3444.0,-37.9,Deutsch | Französisch,2,2026-04-20T03:00:00+02:00,https://www.jobs.ch/de/stellenangebote/detail/fb1516aa-4d6e-4f60-9b9b-ffed5fea10e2/
ae8beb0a-082b-4a80-84ea-8897fb9e1a1e,"Verkaufsleiter:in im Aussendienst (m/w/d), 80-100 %",Allianz Suisse Versicherungs-Gesellschaft AG,Thun,Thun,Espace Mittelland,Versicherungen,Hochlohn,Versicherungen,Lead/Manager,On-site,CHF 110000 - 150000 (jobs.ch estimate),10833.0,140829.0,9077.0,1756.0,19.3,,0,2026-04-20T03:03:10+02:00,https://www.jobs.ch/de/stellenangebote/detail/ae8beb0a-082b-4a80-84ea-8897fb9e1a1e/
80801ee3-83d4-42fb-a1a3-370f9c20c95f,Kundenberater (w/m/d) Versicherung Region Buchs Teilzeit/Vollzeit,Helvetia Schweizerische Versicherungsgesellschaft AG,Buchs,Buchs,Andere,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 64136 - 104136 (jobs.ch estimate),7011.0,91143.0,8762.0,-1751.0,-20.0,,0,2026-04-20T03:03:51+02:00,https://www.jobs.ch/de/stellenangebote/detail/80801ee3-83d4-42fb-a1a3-370f9c20c95f/
032369ab-3e50-47d7-afd3-f28488ffee2b,Wealth Planner (f/h/d) 100%,Swiss Life AG,Lausanne,Lausanne,Genferseeregion,Versicherungen,Hochlohn,Versicherungen,Mid,On-site,CHF 110000 - 150000 (jobs.ch estimate),10833.0,140829.0,6602.0,4231.0,64.1,,0,2026-04-02T05:02:41+02:00,https://www.jobs.ch/de/stellenangebote/detail/032369ab-3e50-47d7-afd3-f28488ffee2b/
33735a2d-446a-44b5-af8f-759897f72a9a,Technical Leader Assembly 80 - 100 % (w/m/d),Hamilton Bonaduz AG,Bonaduz,Bonaduz,Andere,Medizinaltechnik,Hochlohn,"Herst. v. Datenverarbeitungsge., elektron. u. opt. Erz.; Uhren",Lead/Manager,On-site,CHF 65000 - 100000 (jobs.ch estimate),6875.0,89375.0,6875.0,0.0,0.0,Lean,1,2026-04-10T07:33:19+02:00,https://www.jobs.ch/de/stellenangebote/detail/33735a2d-446a-44b5-af8f-759897f72a9a/
